Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:21:54.505000,NOR,4,,3.0,1.0,,0 days 00:21:53.501000,0 days 00:00:28.963000,0 days 00:00:54.958000,0 days 00:00:44.644000,0 days 00:20:14.903000,0 days 00:21:09.861000,0 days 00:21:54.505000,126.0,209.0,,200.0,False,MEDIUM,3.0,True,McLaren,0 days 00:19:45.940000,2023-11-24 13:04:46.620,1,,False,,False,False
0 days 00:50:18.060000,NOR,4,,4.0,2.0,0 days 00:22:18.782000,0 days 00:24:25.655000,0 days 00:00:48.706000,,,0 days 00:22:43.453000,,,215.0,,,196.0,False,MEDIUM,4.0,False,McLaren,0 days 00:21:54.505000,2023-11-24 13:06:55.185,15,,False,,False,False
0 days 00:52:28.933000,NOR,4,,5.0,3.0,0 days 00:50:18.060000,,,0 days 00:00:42.075000,0 days 00:01:02.298000,,0 days 00:51:26.824000,0 days 00:52:28.933000,267.0,259.0,154.0,269.0,False,MEDIUM,5.0,False,McLaren,0 days 00:50:18.060000,2023-11-24 13:35:18.740,12,,False,,False,False
0 days 00:59:02.694000,NOR,4,,6.0,3.0,,0 days 00:54:42.682000,,,,,,,,,,,False,MEDIUM,6.0,False,McLaren,0 days 00:52:28.933000,2023-11-24 13:37:29.613,251,,False,,False,False
0 days 01:00:39.103000,NOR,4,,7.0,4.0,0 days 00:59:02.694000,,,0 days 00:00:40.369000,0 days 00:00:35.892000,,0 days 01:00:03.412000,0 days 01:00:39.131000,272.0,279.0,222.0,293.0,False,MEDIUM,7.0,False,McLaren,0 days 00:59:02.694000,2023-11-24 13:44:03.374,1,,False,,False,False
0 days 01:02:04.728000,NOR,4,,8.0,4.0,,,0 days 00:00:17.495000,0 days 00:00:36.706000,0 days 00:00:31.424000,0 days 01:00:56.598000,0 days 01:01:33.304000,0 days 01:02:04.728000,290.0,318.0,216.0,322.0,True,MEDIUM,8.0,False,McLaren,0 days 01:00:39.103000,2023-11-24 13:45:39.783,1,,False,,False,True
0 days 01:03:39.681000,NOR,4,,9.0,4.0,,0 days 01:03:38.597000,0 days 00:00:18.990000,0 days 00:00:40.356000,0 days 00:00:35.607000,0 days 01:02:23.718000,0 days 01:03:04.074000,0 days 01:03:39.681000,268.0,278.0,,282.0,False,MEDIUM,9.0,False,McLaren,0 days 01:02:04.728000,2023-11-24 13:47:05.408,1,,False,,False,False
0 days 01:05:53.506000,NOR,4,,10.0,5.0,0 days 01:04:03.722000,,0 days 00:00:46.678000,0 days 00:00:43.227000,0 days 00:00:43.920000,0 days 01:04:26.359000,0 days 01:05:09.586000,0 days 01:05:53.506000,260.0,259.0,216.0,260.0,False,SOFT,1.0,True,McLaren,0 days 01:03:39.681000,2023-11-24 13:48:40.361,1,,False,,False,False
0 days 01:07:43.356000,NOR,4,,11.0,5.0,,,0 days 00:00:17.395000,0 days 00:00:51.925000,0 days 00:00:40.530000,0 days 01:06:10.901000,0 days 01:07:02.826000,0 days 01:07:43.356000,294.0,197.0,219.0,240.0,False,SOFT,2.0,True,McLaren,0 days 01:05:53.506000,2023-11-24 13:50:54.186,1,,False,,False,True
0 days 01:09:08.208000,NOR,4,,12.0,5.0,,,0 days 00:00:17.323000,0 days 00:00:36.459000,0 days 00:00:31.070000,0 days 01:08:00.679000,0 days 01:08:37.138000,0 days 01:09:08.208000,290.0,313.0,217.0,320.0,True,SOFT,3.0,True,McLaren,0 days 01:07:43.356000,2023-11-24 13:52:44.036,1,,False,,False,True
0 days 01:10:41.953000,NOR,4,,13.0,5.0,,,0 days 00:00:20.285000,0 days 00:00:41.036000,0 days 00:00:32.424000,0 days 01:09:28.493000,0 days 01:10:09.529000,0 days 01:10:41.953000,263.0,291.0,215.0,261.0,False,SOFT,4.0,True,McLaren,0 days 01:09:08.208000,2023-11-24 13:54:08.888,1,,False,,False,True
0 days 01:12:10.161000,NOR,4,,14.0,5.0,,,0 days 00:00:17.706000,0 days 00:00:38.423000,0 days 00:00:32.079000,0 days 01:10:59.659000,0 days 01:11:38.082000,0 days 01:12:10.161000,283.0,287.0,214.0,290.0,False,SOFT,5.0,True,McLaren,0 days 01:10:41.953000,2023-11-24 13:55:42.633,1,,False,,False,True
0 days 01:13:38.231000,NOR,4,,15.0,5.0,,,0 days 00:00:17.645000,0 days 00:00:38.208000,0 days 00:00:32.217000,0 days 01:12:27.806000,0 days 01:13:06.014000,0 days 01:13:38.231000,286.0,291.0,214.0,296.0,False,SOFT,6.0,True,McLaren,0 days 01:12:10.161000,2023-11-24 13:57:10.841,1,,False,,False,True
0 days 01:15:06.855000,NOR,4,,16.0,5.0,,,0 days 00:00:17.724000,0 days 00:00:38.294000,0 days 00:00:32.606000,0 days 01:13:55.955000,0 days 01:14:34.249000,0 days 01:15:06.855000,289.0,295.0,210.0,297.0,False,SOFT,7.0,True,McLaren,0 days 01:13:38.231000,2023-11-24 13:58:38.911,1,,False,,False,True
0 days 01:16:53.544000,NOR,4,,17.0,5.0,,,0 days 00:00:19.386000,0 days 00:00:39.844000,0 days 00:00:47.459000,0 days 01:15:26.241000,0 days 01:16:06.085000,0 days 01:16:53.544000,267.0,234.0,82.0,304.0,False,SOFT,8.0,True,McLaren,0 days 01:15:06.855000,2023-11-24 14:00:07.535,1,,False,,False,True
0 days 01:19:07.009000,NOR,4,,18.0,5.0,,0 days 01:19:05.774000,0 days 00:00:45.833000,0 days 00:00:48.022000,0 days 00:00:39.610000,0 days 01:17:39.377000,0 days 01:18:27.399000,0 days 01:19:07.009000,264.0,265.0,,239.0,False,SOFT,9.0,True,McLaren,0 days 01:16:53.544000,2023-11-24 14:01:54.224,1,,False,,False,False
0 days 00:18:14.238000,HAM,44,,1.0,1.0,0 days 00:16:10.677000,,,0 days 00:00:45.537000,0 days 00:00:47.222000,,0 days 00:17:27.144000,0 days 00:18:14.285000,252.0,245.0,217.0,241.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:16:10.677000,2023-11-24 13:01:11.357,1,,False,,False,False
0 days 00:19:41.580000,HAM,44,,2.0,1.0,,,0 days 00:00:17.815000,0 days 00:00:37.798000,0 days 00:00:31.729000,0 days 00:18:32.053000,0 days 00:19:09.851000,0 days 00:19:41.580000,285.0,316.0,216.0,321.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:18:14.238000,2023-11-24 13:03:14.918,1,,False,,False,True
0 days 00:22:21.829000,HAM,44,,3.0,1.0,,,0 days 00:00:30.023000,0 days 00:01:09.232000,0 days 00:01:00.975000,0 days 00:20:11.814000,0 days 00:21:20.892000,0 days 00:22:21.829000,154.0,138.0,127.0,164.0,False,MEDIUM,3.0,True,Mercedes,0 days 00:19:41.580000,2023-11-24 13:04:42.260,1,,False,,False,False
0 days 00:50:22.388000,HAM,44,,4.0,1.0,,0 days 00:24:45.561000,0 days 00:00:33.529000,,,0 days 00:22:55.453000,,,159.0,,,,False,MEDIUM,4.0,True,Mercedes,0 days 00:22:21.829000,2023-11-24 13:07:22.509,15,,False,,False,False
0 days 00:59:28.897000,HAM,44,,5.0,2.0,0 days 00:50:22.388000,0 days 00:54:51.775000,,0 days 00:00:42.796000,,,0 days 00:51:41.981000,,255.0,271.0,,284.0,False,MEDIUM,5.0,False,Mercedes,0 days 00:50:22.388000,2023-11-24 13:35:23.068,125,,False,,False,False
0 days 01:01:47.678000,HAM,44,,6.0,3.0,0 days 00:59:28.897000,,,0 days 00:00:42.740000,0 days 00:00:49.538000,,0 days 01:00:58.427000,0 days 01:01:47.833000,254.0,275.0,217.0,281.0,False,MEDIUM,6.0,False,Mercedes,0 days 00:59:28.897000,2023-11-24 13:44:29.577,1,,False,,False,False
0 days 01:03:34.013000,HAM,44,,7.0,3.0,,,0 days 00:00:18.279000,0 days 00:00:40.752000,0 days 00:00:47.304000,0 days 01:02:05.957000,0 days 01:02:46.709000,0 days 01:03:34.013000,282.0,217.0,219.0,321.0,False,MEDIUM,7.0,False,Mercedes,0 days 01:01:47.678000,2023-11-24 13:46:48.358,1,,False,,False,True
0 days 01:05:00.784000,HAM,44,,8.0,3.0,,,0 days 00:00:17.710000,0 days 00:00:37.338000,0 days 00:00:31.723000,0 days 01:03:51.723000,0 days 01:04:29.061000,0 days 01:05:00.784000,287.0,313.0,209.0,318.0,True,MEDIUM,8.0,False,Mercedes,0 days 01:03:34.013000,2023-11-24 13:48:34.693,1,,False,,False,True
0 days 01:06:35.774000,HAM,44,,9.0,3.0,,0 days 01:06:34.720000,0 days 00:00:18.891000,0 days 00:00:39.902000,0 days 00:00:36.197000,0 days 01:05:19.675000,0 days 01:05:59.577000,0 days 01:06:35.774000,269.0,276.0,,299.0,False,MEDIUM,9.0,False,Mercedes,0 days 01:05:00.784000,2023-11-24 13:50:01.464,1,,False,,False,False
0 days 01:09:05.318000,HAM,44,,10.0,4.0,0 days 01:07:00.017000,,0 days 00:00:49.576000,0 days 00:00:55.006000,0 days 00:00:44.962000,0 days 01:07:25.350000,0 days 01:08:20.356000,0 days 01:09:05.318000,199.0,238.0,220.0,143.0,False,SOFT,1.0,True,Mercedes,0 days 01:06:35.774000,2023-11-24 13:51:36.454,1,,False,,False,False
0 days 01:10:30.633000,HAM,44,,11.0,4.0,,,0 days 00:00:17.447000,0 days 00:00:36.648000,0 days 00:00:31.220000,0 days 01:09:22.765000,0 days 01:09:59.413000,0 days 01:10:30.633000,291.0,315.0,213.0,324.0,True,SOFT,2.0,True,Mercedes,0 days 01:09:05.318000,2023-11-24 13:54:05.998,1,,False,,False,True
0 days 01:13:07.438000,HAM,44,,12.0,4.0,,,0 days 00:00:30.650000,0 days 00:01:05.831000,0 days 00:01:00.249000,0 days 01:11:01.545000,0 days 01:12:07.435000,0 days 01:13:07.497000,167.0,156.0,166.0,165.0,False,SOFT,3.0,True,Mercedes,0 days 01:10:30.633000,2023-11-24 13:55:31.313,1,,False,,False,False
0 days 01:14:57.317000,HAM,44,,13.0,4.0,,,0 days 00:00:26.026000,0 days 00:00:45.848000,0 days 00:00:38.005000,0 days 01:13:33.464000,0 days 01:14:19.312000,0 days 01:14:57.317000,249.0,267.0,220.0,215.0,False,SOFT,4.0,True,Mercedes,0 days 01:13:07.438000,2023-11-24 13:58:08.118,1,,False,,False,True
0 days 01:16:33.798000,HAM,44,,14.0,4.0,,,0 days 00:00:17.375000,0 days 00:00:37.229000,0 days 00:00:41.877000,0 days 01:15:14.692000,0 days 01:15:51.921000,0 days 01:16:33.798000,291.0,320.0,220.0,328.0,False,SOFT,5.0,True,Mercedes,0 days 01:14:57.317000,2023-11-24 13:59:57.997,1,,False,,False,True
0 days 01:18:37.556000,HAM,44,,15.0,4.0,,,0 days 00:00:19.499000,0 days 00:00:51.088000,0 days 00:00:53.171000,0 days 01:16:53.297000,0 days 01:17:44.385000,0 days 01:18:37.556000,224.0,194.0,58.0,204.0,False,SOFT,6.0,True,Mercedes,0 days 01:16:33.798000,2023-11-24 14:01:34.478,1,,False,,False,True
0 days 01:20:41.273000,HAM,44,,16.0,4.0,,0 days 01:20:40.070000,0 days 00:00:46.148000,0 days 00:00:40.594000,0 days 00:00:36.975000,0 days 01:19:23.704000,0 days 01:20:04.298000,0 days 01:20:41.273000,260.0,287.0,,305.0,False,SOFT,7.0,True,Mercedes,0 days 01:18:37.556000,2023-11-24 14:03:38.236,1,,False,,False,False
0 days 00:18:57.217000,SAI,55,,1.0,1.0,0 days 00:16:47.067000,,,0 days 00:00:44.879000,0 days 00:00:46.636000,,0 days 00:18:10.675000,0 days 00:18:57.346000,244.0,282.0,216.0,267.0,False,MEDIUM,1.0,True,Ferrari,0 days 00:16:47.067000,2023-11-24 13:01:47.747,1,,False,,False,False
0 days 00:20:23.924000,SAI,55,,2.0,1.0,,,0 days 00:00:17.701000,0 days 00:00:37.123000,0 days 00:00:31.883000,0 days 00:19:14.918000,0 days 00:19:52.041000,0 days 00:20:23.924000,288.0,319.0,215.0,326.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:18:57.217000,2023-11-24 13:03:57.897,1,,False,,False,True
0 days 00:22:55.427000,SAI,55,,3.0,1.0,,,0 days 00:00:27.716000,0 days 00:01:17.414000,0 days 00:00:46.277000,0 days 00:20:51.736000,0 days 00:22:09.204000,0 days 00:22:55.438000,112.0,163.0,220.0,125.0,False,MEDIUM,3.0,True,Ferrari,0 days 00:20:23.924000,2023-11-24 13:05:24.604,1,,False,,False,False
0 days 00:23:21.750000,SAI,55,,4.0,1.0,,,,,,,,,,,,,,MEDIUM,4.0,True,Ferrari,0 days 00:22:55.427000,,1,,False,,True,False
0 days 00:18:45.924000,RUS,63,,1.0,1.0,0 days 00:16:43.348000,,,0 days 00:00:43.793000,0 days 00:00:43.272000,,0 days 00:18:02.941000,0 days 00:18:46.112000,248.0,279.0,219.0,205.0,False,MEDIUM,1.0,True,Mercedes,0 days 00:16:43.348000,2023-11-24 13:01:44.028,1,,False,,False,False
0 days 00:20:11.830000,RUS,63,,2.0,1.0,,,0 days 00:00:17.546000,0 days 00:00:37.045000,0 days 00:00:31.315000,0 days 00:19:03.470000,0 days 00:19:40.515000,0 days 00:20:11.830000,289.0,317.0,217.0,326.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:18:45.924000,2023-11-24 13:03:46.604,1,,False,,False,True
0 days 00:22:38.275000,RUS,63,,3.0,1.0,,,0 days 00:00:32.214000,0 days 00:01:00.454000,0 days 00:00:53.777000,0 days 00:20:44.044000,0 days 00:21:44.498000,0 days 00:22:38.275000,135.0,145.0,135.0,179.0,False,MEDIUM,3.0,True,Mercedes,0 days 00:20:11.830000,2023-11-24 13:05:12.510,1,,False,,False,True
0 days 00:51:51.074000,RUS,63,,4.0,1.0,,0 days 00:24:59.061000,0 days 00:00:30.510000,,,0 days 00:23:09.016000,,,204.0,,,,False,MEDIUM,4.0,True,Mercedes,0 days 00:22:38.275000,2023-11-24 13:07:38.955,15,,False,,False,False
0 days 00:59:34.959000,RUS,63,,5.0,2.0,0 days 00:51:51.074000,0 days 00:53:59.885000,,,,,,,237.0,,,,False,SOFT,1.0,True,Mercedes,0 days 00:51:51.074000,2023-11-24 13:36:51.754,125,,False,,False,False
0 days 01:01:28.222000,RUS,63,,6.0,3.0,0 days 00:59:34.959000,,,0 days 00:00:39.228000,0 days 00:00:35.469000,,0 days 01:00:52.990000,0 days 01:01:28.318000,264.0,296.0,213.0,294.0,False,MEDIUM,5.0,False,Mercedes,0 days 00:59:34.959000,2023-11-24 13:44:35.639,1,,False,,False,False
0 days 01:02:57.685000,RUS,63,,7.0,3.0,,,0 days 00:00:18.455000,0 days 00:00:38.035000,0 days 00:00:32.973000,0 days 01:01:46.677000,0 days 01:02:24.712000,0 days 01:02:57.685000,283.0,294.0,215.0,293.0,False,MEDIUM,6.0,False,Mercedes,0 days 01:01:28.222000,2023-11-24 13:46:28.902,1,,False,,False,True
0 days 01:04:26.597000,RUS,63,,8.0,3.0,,,0 days 00:00:18.164000,0 days 00:00:38.166000,0 days 00:00:32.582000,0 days 01:03:15.849000,0 days 01:03:54.015000,0 days 01:04:26.597000,284.0,300.0,216.0,300.0,False,MEDIUM,7.0,False,Mercedes,0 days 01:02:57.685000,2023-11-24 13:47:58.365,1,,False,,False,True
0 days 01:05:55.048000,RUS,63,,9.0,3.0,,,0 days 00:00:18.076000,0 days 00:00:37.908000,0 days 00:00:32.467000,0 days 01:04:44.673000,0 days 01:05:22.581000,0 days 01:05:55.048000,,304.0,216.0,306.0,False,MEDIUM,8.0,False,Mercedes,0 days 01:04:26.597000,2023-11-24 13:49:27.277,1,,False,,False,True
0 days 01:07:23.193000,RUS,63,,10.0,3.0,,,0 days 00:00:17.873000,0 days 00:00:37.969000,0 days 00:00:32.303000,0 days 01:06:12.921000,0 days 01:06:50.890000,0 days 01:07:23.193000,289.0,303.0,213.0,307.0,False,MEDIUM,9.0,False,Mercedes,0 days 01:05:55.048000,2023-11-24 13:50:55.728,1,,False,,False,True
0 days 01:08:51.297000,RUS,63,,11.0,3.0,,,0 days 00:00:17.814000,0 days 00:00:37.988000,0 days 00:00:32.302000,0 days 01:07:41.007000,0 days 01:08:18.995000,0 days 01:08:51.297000,,295.0,214.0,301.0,False,MEDIUM,10.0,False,Mercedes,0 days 01:07:23.193000,2023-11-24 13:52:23.873,1,,False,,False,True
0 days 01:10:19.428000,RUS,63,,12.0,3.0,,,0 days 00:00:17.734000,0 days 00:00:38.028000,0 days 00:00:32.369000,0 days 01:09:09.031000,0 days 01:09:47.059000,0 days 01:10:19.428000,293.0,295.0,214.0,300.0,False,MEDIUM,11.0,False,Mercedes,0 days 01:08:51.297000,2023-11-24 13:53:51.977,1,,False,,False,True
0 days 01:11:50.781000,RUS,63,,13.0,3.0,,0 days 01:11:49.654000,0 days 00:00:17.669000,0 days 00:00:38.148000,0 days 00:00:35.536000,0 days 01:10:37.097000,0 days 01:11:15.245000,0 days 01:11:50.781000,291.0,291.0,,297.0,False,MEDIUM,12.0,False,Mercedes,0 days 01:10:19.428000,2023-11-24 13:55:20.108,1,,False,,False,False
0 days 01:14:08.483000,RUS,63,,14.0,4.0,0 days 01:12:12.623000,,0 days 00:00:47.296000,0 days 00:00:46.910000,0 days 00:00:43.496000,0 days 01:12:38.077000,0 days 01:13:24.987000,0 days 01:14:08.483000,238.0,258.0,221.0,258.0,False,SOFT,2.0,False,Mercedes,0 days 01:11:50.781000,2023-11-24 13:56:51.461,1,,False,,False,False
0 days 01:15:33.605000,RUS,63,,15.0,4.0,,,0 days 00:00:17.370000,0 days 00:00:36.680000,0 days 00:00:31.072000,0 days 01:14:25.853000,0 days 01:15:02.533000,0 days 01:15:33.605000,291.0,314.0,218.0,322.0,True,SOFT,3.0,False,Mercedes,0 days 01:14:08.483000,2023-11-24 13:59:09.163,1,,False,,False,True
0 days 01:17:43.036000,RUS,63,,16.0,4.0,,,0 days 00:00:24.921000,0 days 00:00:51.292000,0 days 00:00:53.218000,0 days 01:15:58.526000,0 days 01:16:49.818000,0 days 01:17:43.036000,194.0,198.0,35.0,199.0,False,SOFT,4.0,False,Mercedes,0 days 01:15:33.605000,2023-11-24 14:00:34.285,1,,False,,False,True
0 days 01:19:47.579000,RUS,63,,17.0,4.0,,0 days 01:19:45.868000,0 days 00:00:45.721000,0 days 00:00:39.845000,0 days 00:00:38.977000,0 days 01:18:28.757000,0 days 01:19:08.602000,0 days 01:19:47.579000,285.0,266.0,,302.0,False,SOFT,5.0,False,Mercedes,0 days 01:17:43.036000,2023-11-24 14:02:43.716,1,,False,,False,False
0 days 00:16:55.107000,BOT,77,,1.0,1.0,0 days 00:15:15.224000,,,0 days 00:00:41.693000,0 days 00:00:36.129000,,0 days 00:16:19.208000,0 days 00:16:55.301000,255.0,265.0,219.0,250.0,False,HARD,1.0,True,Alfa Romeo,0 days 00:15:15.224000,2023-11-24 13:00:15.904,1,,False,,False,False
0 days 00:18:22.242000,BOT,77,,2.0,1.0,,,0 days 00:00:17.776000,0 days 00:00:37.236000,0 days 00:00:32.123000,0 days 00:17:12.883000,0 days 00:17:50.119000,0 days 00:18:22.242000,286.0,317.0,203.0,323.0,True,HARD,2.0,True,Alfa Romeo,0 days 00:16:55.107000,2023-11-24 13:01:55.787,1,,False,,False,True
0 days 00:20:50.722000,BOT,77,,3.0,1.0,,,0 days 00:00:23.961000,0 days 00:01:09.226000,0 days 00:00:55.293000,0 days 00:18:46.203000,0 days 00:19:55.429000,0 days 00:20:50.722000,240.0,125.0,217.0,131.0,False,HARD,3.0,True,Alfa Romeo,0 days 00:18:22.242000,2023-11-24 13:03:22.922,1,,False,,False,True
0 days 00:22:17.344000,BOT,77,,4.0,1.0,,,0 days 00:00:17.980000,0 days 00:00:37.053000,0 days 00:00:31.589000,0 days 00:21:08.702000,0 days 00:21:45.755000,0 days 00:22:17.344000,287.0,315.0,216.0,321.0,True,HARD,4.0,True,Alfa Romeo,0 days 00:20:50.722000,2023-11-24 13:05:51.402,1,,False,,False,True
0 days 00:51:12.137000,BOT,77,,5.0,1.0,,0 days 00:24:17.546000,0 days 00:00:21.845000,,,0 days 00:22:39.438000,,,243.0,,,242.0,False,HARD,5.0,True,Alfa Romeo,0 days 00:22:17.344000,2023-11-24 13:07:18.024,15,,False,,False,False
0 days 00:59:08.804000,BOT,77,,6.0,2.0,0 days 00:51:12.137000,0 days 00:53:32.682000,,,,,,,241.0,,,256.0,False,SOFT,1.0,True,Alfa Romeo,0 days 00:51:12.137000,2023-11-24 13:36:12.817,125,,False,,False,False
0 days 01:01:07.387000,BOT,77,,7.0,3.0,0 days 00:59:08.804000,,,0 days 00:00:45.239000,0 days 00:00:46.059000,,0 days 01:00:21.647000,0 days 01:01:07.552000,258.0,276.0,221.0,236.0,False,SOFT,2.0,False,Alfa Romeo,0 days 00:59:08.804000,2023-11-24 13:44:09.484,1,,False,,False,False
0 days 01:02:32.411000,BOT,77,,8.0,3.0,,,0 days 00:00:17.471000,0 days 00:00:36.453000,0 days 00:00:31.100000,0 days 01:01:24.858000,0 days 01:02:01.311000,0 days 01:02:32.411000,289.0,322.0,217.0,327.0,True,SOFT,3.0,False,Alfa Romeo,0 days 01:01:07.387000,2023-11-24 13:46:08.067,1,,False,,False,True
0 days 01:04:12.310000,BOT,77,,9.0,3.0,,0 days 01:04:11.425000,0 days 00:00:19.732000,0 days 00:00:44.093000,0 days 00:00:36.074000,0 days 01:02:52.143000,0 days 01:03:36.236000,0 days 01:04:12.310000,262.0,293.0,,101.0,False,SOFT,4.0,False,Alfa Romeo,0 days 01:02:32.411000,2023-11-24 13:47:33.091,1,,False,,False,False
0 days 01:09:25.750000,BOT,77,,10.0,4.0,0 days 01:07:53.438000,,,0 days 00:00:39.674000,0 days 00:00:33.864000,,0 days 01:08:51.984000,0 days 01:09:25.750000,266.0,281.0,213.0,286.0,False,HARD,6.0,False,Alfa Romeo,0 days 01:04:12.310000,2023-11-24 13:49:12.990,1,,False,,False,False
0 days 01:10:54.830000,BOT,77,,11.0,4.0,,,0 days 00:00:18.008000,0 days 00:00:38.437000,0 days 00:00:32.635000,0 days 01:09:43.758000,0 days 01:10:22.195000,0 days 01:10:54.830000,285.0,290.0,211.0,294.0,False,HARD,7.0,False,Alfa Romeo,0 days 01:09:25.750000,2023-11-24 13:54:26.430,1,,False,,False,True
0 days 01:12:23.923000,BOT,77,,12.0,4.0,,,0 days 00:00:18.234000,0 days 00:00:38.400000,0 days 00:00:32.459000,0 days 01:11:13.064000,0 days 01:11:51.464000,0 days 01:12:23.923000,279.0,288.0,213.0,292.0,False,HARD,8.0,False,Alfa Romeo,0 days 01:10:54.830000,2023-11-24 13:55:55.510,1,,False,,False,True
0 days 01:13:53.082000,BOT,77,,13.0,4.0,,,0 days 00:00:18.067000,0 days 00:00:38.479000,0 days 00:00:32.613000,0 days 01:12:41.990000,0 days 01:13:20.469000,0 days 01:13:53.082000,280.0,286.0,214.0,292.0,False,HARD,9.0,False,Alfa Romeo,0 days 01:12:23.923000,2023-11-24 13:57:24.603,1,,False,,False,True
0 days 01:15:22.291000,BOT,77,,14.0,4.0,,,0 days 00:00:18.017000,0 days 00:00:38.538000,0 days 00:00:32.654000,0 days 01:14:11.099000,0 days 01:14:49.637000,0 days 01:15:22.291000,285.0,295.0,207.0,300.0,False,HARD,10.0,False,Alfa Romeo,0 days 01:13:53.082000,2023-11-24 13:58:53.762,1,,False,,False,True
0 days 01:17:16.075000,BOT,77,,15.0,4.0,,,0 days 00:00:21.634000,0 days 00:00:47.315000,0 days 00:00:44.835000,0 days 01:15:43.925000,0 days 01:16:31.240000,0 days 01:17:16.075000,215.0,251.0,53.0,268.0,False,HARD,11.0,False,Alfa Romeo,0 days 01:15:22.291000,2023-11-24 14:00:22.971,1,,False,,False,True
0 days 01:19:21.410000,BOT,77,,16.0,4.0,,0 days 01:19:20.196000,0 days 00:00:42.306000,0 days 00:00:42.405000,0 days 00:00:40.624000,0 days 01:17:58.381000,0 days 01:18:40.786000,0 days 01:19:21.410000,284.0,257.0,,260.0,False,HARD,12.0,False,Alfa Romeo,0 days 01:17:16.075000,2023-11-24 14:02:16.755,1,,False,,False,False
0 days 00:18:51.800000,PIA,81,,1.0,1.0,0 days 00:16:34.879000,,,0 days 00:00:44.305000,0 days 00:00:50.288000,,0 days 00:18:01.644000,0 days 00:18:51.800000,257.0,267.0,217.0,281.0,False,MEDIUM,1.0,True,McLaren,0 days 00:16:34.879000,2023-11-24 13:01:35.559,1,,False,,False,False
0 days 00:20:18.266000,PIA,81,,2.0,1.0,,,0 days 00:00:17.736000,0 days 00:00:37.336000,0 days 00:00:31.394000,0 days 00:19:09.536000,0 days 00:19:46.872000,0 days 00:20:18.266000,287.0,316.0,214.0,323.0,True,MEDIUM,2.0,True,McLaren,0 days 00:18:51.800000,2023-11-24 13:03:52.480,1,,False,,False,True
0 days 00:22:49.719000,PIA,81,,3.0,1.0,,,0 days 00:00:28.801000,0 days 00:01:06.713000,0 days 00:00:55.834000,0 days 00:20:47.220000,0 days 00:21:54.016000,0 days 00:22:49.719000,115.0,152.0,199.0,152.0,False,MEDIUM,3.0,True,McLaren,0 days 00:20:18.266000,2023-11-24 13:05:18.946,1,,False,,False,False
0 days 00:50:34.716000,PIA,81,,4.0,1.0,,0 days 00:24:44.030000,0 days 00:00:17.822000,,,0 days 00:23:08.078000,,,288.0,,,,False,MEDIUM,4.0,True,McLaren,0 days 00:22:49.719000,2023-11-24 13:07:50.399,15,,False,,False,False
0 days 00:59:07.569000,PIA,81,,5.0,2.0,0 days 00:50:34.716000,0 days 00:52:53.667000,,0 days 00:00:42.484000,,,0 days 00:52:10.058000,,257.0,293.0,,301.0,False,MEDIUM,5.0,False,McLaren,0 days 00:50:34.716000,2023-11-24 13:35:35.396,125,,False,,False,False
0 days 01:01:03.436000,PIA,81,,6.0,3.0,0 days 00:59:07.569000,,,0 days 00:00:41.942000,0 days 00:00:46.073000,,0 days 01:00:17.522000,0 days 01:01:03.490000,261.0,208.0,220.0,292.0,False,SOFT,1.0,True,McLaren,0 days 00:59:07.569000,2023-11-24 13:44:08.249,1,,False,,False,False
0 days 01:02:28.797000,PIA,81,,7.0,3.0,,,0 days 00:00:17.252000,0 days 00:00:36.875000,0 days 00:00:31.234000,0 days 01:01:20.688000,0 days 01:01:57.563000,0 days 01:02:28.797000,291.0,318.0,218.0,323.0,True,SOFT,2.0,True,McLaren,0 days 01:01:03.436000,2023-11-24 13:46:04.116,1,,False,,False,True
0 days 01:04:09.111000,PIA,81,,8.0,3.0,,0 days 01:04:07.941000,0 days 00:00:22.420000,0 days 00:00:38.241000,0 days 00:00:39.653000,0 days 01:02:51.217000,0 days 01:03:29.458000,0 days 01:04:09.111000,241.0,293.0,,319.0,False,SOFT,3.0,True,McLaren,0 days 01:02:28.797000,2023-11-24 13:47:29.477,1,,False,,False,False
0 days 01:06:02.557000,PIA,81,,9.0,4.0,0 days 01:04:31.987000,,0 days 00:00:41.508000,0 days 00:00:39.683000,0 days 00:00:32.255000,0 days 01:04:50.619000,0 days 01:05:30.302000,0 days 01:06:02.557000,269.0,299.0,218.0,300.0,False,MEDIUM,6.0,False,McLaren,0 days 01:04:09.111000,2023-11-24 13:49:09.791,1,,False,,False,False
